"","wteam","season","wscore","num_wins","avg_margin_victory","lscore","num_loss","avg_margin_loss","avg_score","close_win"
"3068","Murray St","O",2147,28,18.1785714285714,288,4,-6.75,76.09375,0.571428571428571
"3069","Murray St","P",1470,21,11.6190476190476,470,8,-9,66.8965517241379,0.571428571428571
"3070","Murray St","Q",2010,27,12.4444444444444,68,1,-4,74.2142857142857,0.833333333333333
"3071","Murray St","R",1424,19,9.63157894736842,669,10,-6.4,72.1724137931034,0.5
"3072","N Colorado","J",345,4,11.5,1239,21,-18.4285714285714,63.36,0.25
"3073","N Colorado","K",241,3,20.3333333333333,1502,24,-14.5416666666667,64.5555555555556,0.166666666666667
"3074","N Colorado","L",246,3,6.66666666666667,1480,23,-12.0434782608696,66.3846153846154,0.222222222222222
"3075","N Colorado","M",821,11,9.36363636363636,1037,16,-10.375,68.8148148148148,0.5
"3076","N Colorado","N",1009,13,9.38461538461539,1182,18,-7.88888888888889,70.6774193548387,0.307692307692308
"3077","N Colorado","O",1716,23,11.2173913043478,482,7,-8.42857142857143,73.2666666666667,0.545454545454545
"3078","N Colorado","P",1398,19,11.7368421052632,662,10,-9.6,71.0344827586207,0.636363636363636
"3079","N Colorado","Q",585,8,10.625,1283,18,-10.5555555555556,71.8461538461538,0.285714285714286
"3080","N Dakota St","K",906,12,13.5833333333333,773,12,-9.08333333333333,69.9583333333333,0.25
"3081","N Dakota St","L",1250,16,17.125,544,8,-6,74.75,0.285714285714286
"3082","N Dakota St","M",1177,14,19,849,13,-11.4615384615385,75.037037037037,0.333333333333333
"3083","N Dakota St","N",1916,24,14.0833333333333,458,6,-5.66666666666667,79.1333333333333,0.555555555555556
"3084","N Dakota St","O",662,9,8.22222222222222,1185,18,-8.27777777777778,68.4074074074074,0.416666666666667
"3085","N Dakota St","P",939,12,12.9166666666667,1058,15,-6.8,73.962962962963,0.272727272727273
"3086","N Dakota St","Q",1266,16,13.3125,834,13,-8,72.4137931034483,0.416666666666667
"3087","N Dakota St","R",1554,22,18.6818181818182,491,9,-12.7777777777778,65.9677419354839,0.6
"3088","N Illinois","A",1511,19,14.6842105263158,549,9,-5.22222222222222,73.5714285714286,0.363636363636364
"3089","N Illinois","B",803,11,9.90909090909091,1018,16,-11.5625,67.4444444444444,0.384615384615385
"3090","N Illinois","C",630,9,10.2222222222222,1041,16,-8.9375,66.84,0.363636363636364
"3091","N Illinois","D",442,6,14.8333333333333,1118,20,-12.4,60,0.111111111111111
"3092","N Illinois","E",912,12,12.5,940,15,-11,68.5925925925926,0.444444444444444
"3093","N Illinois","F",253,4,6.75,1490,23,-15.4347826086957,64.5555555555556,0.375
"3094","N Illinois","G",998,12,8.83333333333333,1174,16,-10.3125,77.5714285714286,0.545454545454545
"3095","N Illinois","H",1237,17,10.1764705882353,921,14,-12.7857142857143,69.6129032258064,0.5
"3096","N Illinois","I",579,8,11.75,1211,19,-11.2105263157895,66.2962962962963,0.4
"3097","N Illinois","J",815,11,10.3636363636364,1101,17,-8,68.4285714285714,0.3
"3098","N Illinois","K",1191,16,10.0625,713,11,-8.18181818181818,70.5185185185185,0.6
"3099","N Illinois","L",472,6,9,1452,23,-9.69565217391304,66.3448275862069,0.153846153846154
"3100","N Illinois","M",413,6,7.5,1427,22,-14.3636363636364,65.7142857142857,0.428571428571429
"3101","N Illinois","N",705,9,13.1111111111111,1209,20,-12.95,66,0.25
"3102","N Illinois","O",748,10,11.3,1269,20,-12.7,67.2333333333333,0.333333333333333
"3103","N Illinois","P",611,8,7.625,1363,21,-10.9047619047619,68.0689655172414,0.363636363636364
"3104","N Illinois","Q",256,4,4.5,1388,26,-16.3076923076923,54.8,0.428571428571429
"3105","N Illinois","R",278,4,9.25,1269,25,-12.84,53.3448275862069,0.125
"3106","N Kentucky","R",710,11,10.3636363636364,872,16,-11.1875,58.5925925925926,0.363636363636364
"3107","Navy","A",884,13,8.15384615384615,709,12,-12.8333333333333,63.72,0.666666666666667
"3108","Navy","B",1374,18,12.3333333333333,500,8,-14.25,72.0769230769231,0.875
"3109","Navy","C",1349,17,17,575,10,-11.7,71.2592592592593,0.375
"3110","Navy","D",1299,18,13.1666666666667,463,7,-8.71428571428571,70.48,0.7
"3111","Navy","E",1646,21,17.6666666666667,384,6,-14.6666666666667,75.1851851851852,0.4
"3112","Navy","F",1418,17,15,768,12,-11.5833333333333,75.3793103448276,0.5
"3113","Navy","G",730,9,14.5555555555556,1274,20,-11.5,69.1034482758621,0.333333333333333
"3114","Navy","H",486,7,9.85714285714286,1069,19,-12.3157894736842,59.8076923076923,0.333333333333333
"3115","Navy","I",176,3,4.66666666666667,1243,23,-19.3913043478261,54.5769230769231,0.333333333333333
"3116","Navy","J",640,8,9,1173,18,-11.5555555555556,69.7307692307692,0.25
"3117","Navy","K",616,8,12.25,1091,18,-14.0555555555556,65.6538461538462,0.4
"3118","Navy","L",859,12,10.75,847,16,-14.1875,60.9285714285714,0.8
"3119","Navy","M",1266,16,11.75,1023,14,-7.64285714285714,76.3,0.454545454545455
"3120","Navy","N",1407,19,8.36842105263158,722,11,-8.09090909090909,70.9666666666667,0.647058823529412
"3121","Navy","O",1035,13,6,1103,17,-11.8235294117647,71.2666666666667,0.75
"3122","Navy","P",766,10,11,1273,20,-13.15,67.9666666666667,0.444444444444444
"3123","Navy","R",455,7,11.7142857142857,1179,23,-12.5217391304348,54.4666666666667,0.25
"3124","NC A&T","A",554,8,5.875,1023,16,-17.625,65.7083333333333,0.555555555555556
"3125","NC A&T","B",1007,13,10,780,12,-8.33333333333333,71.48,0.444444444444444
"3126","NC A&T","C",544,7,6.71428571428571,1183,18,-12.3888888888889,69.08,0.571428571428571
"3127","NC A&T","D",916,12,9.33333333333333,913,15,-12.8666666666667,67.7407407407407,0.454545454545455
"3128","NC A&T","E",1148,14,12.4285714285714,968,14,-11.8571428571429,75.5714285714286,0.5
"3129","NC A&T","F",904,12,9.91666666666667,1082,17,-11.8823529411765,68.4827586206897,0.357142857142857
"3130","NC A&T","G",740,10,7.6,1078,17,-13.6470588235294,67.3333333333333,0.5
"3131","NC A&T","I",230,3,14.3333333333333,1388,25,-20.28,57.7857142857143,0.2
"3132","NC A&T","J",433,6,7.5,1503,24,-13.6666666666667,64.5333333333333,0.3
"3133","NC A&T","K",401,6,6.5,1389,23,-13.6086956521739,61.7241379310345,0.333333333333333
"3134","NC A&T","L",1047,13,9.46153846153846,1112,17,-9.23529411764706,71.9666666666667,0.416666666666667
"3135","NC A&T","M",928,12,8.41666666666667,945,16,-16.6875,66.8928571428571,0.636363636363636
"3136","NC A&T","N",944,13,9.69230769230769,952,16,-14.4375,65.3793103448276,0.5
"3137","NC A&T","O",578,8,9.375,1423,22,-11.8181818181818,66.7,0.222222222222222
"3138","NC A&T","P",935,12,9.16666666666667,1092,17,-16.3529411764706,69.8965517241379,0.4
"3139","NC A&T","Q",739,9,12,1216,20,-14.75,67.4137931034483,0.555555555555556
"3140","NC A&T","R",1226,18,10.7222222222222,869,16,-11.625,61.6176470588235,0.615384615384615
"3141","NC Central","M",200,3,3,1279,24,-27.9166666666667,54.7777777777778,0.6
"3142","NC Central","N",222,3,10.3333333333333,1522,26,-23.6538461538462,60.1379310344828,0.25
"3143","NC Central","O",219,3,3.33333333333333,1201,22,-17.5,56.8,0.5
"3144","NC Central","P",809,11,6.45454545454545,906,15,-13.4,65.9615384615385,0.7
"3145","NC Central","Q",906,13,13.4615384615385,932,15,-10.0666666666667,65.6428571428571,0.375
"3146","NC Central","R",1287,19,11.3157894736842,492,9,-8.88888888888889,63.5357142857143,0.7
"3147","NC State","A",1336,15,20,1171,16,-6.9375,80.8709677419355,0.285714285714286
"3148","NC State","B",1047,16,19.75,717,14,-11.3571428571429,58.8,0.5
"3149","NC State","C",1168,16,13,780,14,-10.5714285714286,64.9333333333333,0.5
"3150","NC State","D",1420,18,20.8888888888889,793,13,-15.7692307692308,71.3870967741936,0.6
"3151","NC State","E",1225,17,14.8235294117647,790,12,-7.58333333333333,69.4827586206897,0.416666666666667
"3152","NC State","F",1097,13,18.9230769230769,1044,16,-12.5625,73.8275862068966,0.285714285714286
"3153","NC State","G",1772,22,18.2727272727273,650,10,-14.9,75.6875,0.6
"3154","NC State","H",1402,18,15.0555555555556,770,12,-11.5833333333333,72.4,0.571428571428571
"3155","NC State","I",1553,20,14.2,574,9,-5.33333333333333,73.3448275862069,0.5
"3156","NC State","J",1509,19,18.4210526315789,854,13,-8.53846153846154,73.84375,0.25
"3157","NC State","K",1682,21,16.2380952380952,589,9,-11.1111111111111,75.7,0.571428571428571
"3158","NC State","L",1411,18,11.3888888888889,971,15,-13.8666666666667,72.1818181818182,0.8
"3159","NC State","M",1040,15,8.8,1046,16,-12.875,67.2903225806452,0.636363636363636
"3160","NC State","N",1237,16,14.125,952,14,-8.85714285714286,72.9666666666667,0.583333333333333
"3161","NC State","O",1380,19,12.5263157894737,908,15,-9.53333333333333,67.2941176470588,0.545454545454545
"3162","NC State","P",1175,15,14.8666666666667,1016,16,-13.5,70.6774193548387,0.75
"3163","NC State","Q",1666,22,13.0454545454545,829,12,-8.75,73.3823529411765,0.666666666666667
"3164","NC State","R",1953,24,13.5833333333333,683,10,-7.2,77.5294117647059,0.545454545454545
"3165","NE Illinois","A",990,12,11.6666666666667,930,13,-12.5384615384615,76.8,0.555555555555556
"3166","NE Illinois","B",1048,14,9.42857142857143,799,11,-11.8181818181818,73.88,0.538461538461538
"3167","NE Illinois","C",314,4,5.5,1241,19,-19.5263157894737,67.6086956521739,0.375
"3168","NE Omaha","Q",77,1,5,1026,15,-17.2,68.9375,0.25
"3169","NE Omaha","R",807,10,7.7,1248,19,-21.2631578947368,70.8620689655172,0.75
"3170","Nebraska","A",1361,16,15.6875,1041,14,-9.35714285714286,80.0666666666667,0.375
"3171","Nebraska","B",1238,16,10.1875,957,14,-8.35714285714286,73.1666666666667,0.454545454545455
"3172","Nebraska","C",1468,20,13.8,757,11,-15.9090909090909,71.7741935483871,0.666666666666667
"3173","Nebraska","D",1376,19,12.5789473684211,644,12,-15.3333333333333,65.1612903225806,0.428571428571429
"3174","Nebraska","E",825,11,11.0909090909091,1225,19,-15.3684210526316,68.3333333333333,0.428571428571429
"3175","Nebraska","F",1016,13,10,1034,16,-6.9375,70.6896551724138,0.4375
"3176","Nebraska","G",984,13,13,970,15,-13,69.7857142857143,0.333333333333333
"3177","Nebraska","H",769,11,10.1818181818182,1070,18,-14.6111111111111,63.4137931034483,0.714285714285714
"3178","Nebraska","I",1199,16,20.375,753,12,-8.25,69.7142857142857,0.333333333333333
"3179","Nebraska","J",1075,14,18.8571428571429,830,14,-10.6428571428571,68.0357142857143,0.166666666666667
"3180","Nebraska","K",1357,19,11.7894736842105,782,13,-14.7692307692308,66.84375,0.5
"3181","Nebraska","L",1129,15,15,802,14,-12.7857142857143,66.5862068965517,0.375
"3182","Nebraska","M",1348,19,18.0526315789474,724,12,-11.6666666666667,66.8387096774194,0.5
"3183","Nebraska","N",1231,18,14.2222222222222,697,12,-9.75,64.2666666666667,0.5
"3184","Nebraska","O",1089,15,17,1105,18,-12.7777777777778,66.4848484848485,0.4
"3185","Nebraska","P",1322,19,15.5789473684211,753,12,-6.75,66.9354838709677,0.416666666666667
"3186","Nebraska","Q",839,12,10.3333333333333,988,18,-14.7777777777778,60.9,0.625
"3187","Nebraska","R",983,15,8.4,940,18,-16.5,58.2727272727273,0.875
"3188","Nevada","A",1246,16,8.1875,873,13,-9.15384615384615,73.0689655172414,0.5
"3189","Nevada","B",1495,19,10.6315789473684,572,9,-11.7777777777778,73.8214285714286,0.714285714285714
"3190","Nevada","C",1242,15,10.1333333333333,812,12,-12.5,76.0740740740741,0.4
"3191","Nevada","D",585,7,8.85714285714286,1105,18,-15,67.6,0.428571428571429
"3192","Nevada","E",577,8,9.5,1229,20,-11.9,64.5,0.363636363636364
"3193","Nevada","F",697,9,9.44444444444444,1198,18,-9.72222222222222,70.1851851851852,0.2
"3194","Nevada","G",1260,16,11.9375,865,13,-12.6923076923077,73.2758620689655,0.5
"3195","Nevada","H",1324,17,12.0588235294118,965,13,-5.46153846153846,76.3,0.25
"3196","Nevada","I",1691,22,15.5909090909091,574,8,-7.875,75.5,0.428571428571429
"3197","Nevada","J",1606,23,11.0869565217391,411,6,-8.5,69.551724137931,0.6
"3198","Nevada","K",1904,26,12.3076923076923,335,5,-8,72.2258064516129,0.714285714285714
"3199","Nevada","L",2132,27,12.7037037037037,276,4,-5,77.6774193548387,0.75
"3200","Nevada","M",1579,20,13.2,726,11,-12.1818181818182,74.3548387096774,0.428571428571429
"3201","Nevada","N",1476,20,9.65,752,12,-8,69.625,0.583333333333333
"3202","Nevada","O",1584,19,11.2631578947368,873,12,-7.16666666666667,79.258064516129,0.545454545454545
"3203","Nevada","P",960,12,10.1666666666667,1207,19,-8.94736842105263,69.9032258064516,0.285714285714286
"3204","Nevada","Q",1798,25,9.88,393,6,-10.3333333333333,70.6774193548387,0.714285714285714
"3205","Nevada","R",820,11,7.81818181818182,1188,19,-12.2631578947368,66.9333333333333,0.555555555555556
"3206","New Hampshire","A",520,6,8.83333333333333,1480,21,-13.1428571428571,74.0740740740741,0.333333333333333
"3207","New Hampshire","B",450,7,2.71428571428571,1140,20,-14.75,58.8888888888889,0.5
"3208","New Hampshire","C",619,9,6.44444444444444,1073,17,-12.1764705882353,65.0769230769231,0.5
"3209","New Hampshire","D",294,4,8.25,1439,23,-17.7391304347826,64.1851851851852,0.5
"3210","New Hampshire","E",228,3,10,1583,25,-22.92,64.6785714285714,0.25
"3211","New Hampshire","F",583,7,11.8571428571429,1449,21,-16.7142857142857,72.5714285714286,0.166666666666667
"3212","New Hampshire","G",768,10,8.8,1071,17,-16.7647058823529,68.1111111111111,0.333333333333333
"3213","New Hampshire","H",348,5,9.8,1486,23,-16.6521739130435,65.5,0.142857142857143
"3214","New Hampshire","I",666,10,9.5,1145,20,-11.7,60.3666666666667,0.428571428571429
"3215","New Hampshire","J",552,8,9.375,1175,19,-12.6315789473684,63.962962962963,0.25
"3216","New Hampshire","K",814,12,7.16666666666667,906,17,-14.0588235294118,59.3103448275862,0.5
"3217","New Hampshire","L",674,10,7.7,1019,19,-13.4736842105263,58.3793103448276,0.6
"3218","New Hampshire","M",595,8,7.875,1271,20,-8.4,66.6428571428571,0.153846153846154
"3219","New Hampshire","N",839,13,7.92307692307692,936,16,-13.375,61.2068965517241,0.384615384615385
"3220","New Hampshire","O",810,12,10.4166666666667,924,17,-12.8823529411765,59.7931034482759,0.25
"3221","New Hampshire","P",700,11,7,970,18,-10.3333333333333,57.5862068965517,0.8
"3222","New Hampshire","Q",775,12,8.33333333333333,914,16,-10.5,60.3214285714286,0.454545454545455
"3223","New Hampshire","R",558,8,9.875,1096,20,-9.65,59.0714285714286,0.3
"3224","New Mexico","A",2100,26,11.0769230769231,255,4,-9.5,78.5,0.846153846153846
"3225","New Mexico","B",1837,23,19.3913043478261,436,7,-13.8571428571429,75.7666666666667,0.75
"3226","New Mexico","C",1883,23,17.695652173913,415,7,-14.2857142857143,76.6,0.666666666666667
"3227","New Mexico","D",1909,23,16.4782608695652,444,8,-15.125,75.9032258064516,0.777777777777778
"3228","New Mexico","E",1233,16,14.875,876,13,-9.23076923076923,72.7241379310345,0.5
"3229","New Mexico","F",1312,18,10.6666666666667,732,12,-10.9166666666667,68.1333333333333,0.5
"3230","New Mexico","G",1217,16,14.3125,927,13,-9.38461538461539,73.9310344827586,0.4
"3231","New Mexico","H",666,9,9.44444444444444,1213,18,-11.5555555555556,69.5925925925926,0.571428571428571
"3232","New Mexico","I",904,12,14.9166666666667,863,14,-10.7142857142857,67.9615384615385,0.142857142857143
"3233","New Mexico","J",1969,25,15.92,383,6,-9.83333333333333,75.8709677419355,0.5
"3234","New Mexico","K",1136,17,9.82352941176471,803,13,-7.76923076923077,64.6333333333333,0.583333333333333
"3235","New Mexico","L",1180,14,15,1139,17,-10.7058823529412,74.8064516129032,0.5
"3236","New Mexico","M",1827,24,18.4166666666667,553,8,-7.875,74.375,0.333333333333333
"3237","New Mexico","N",1627,21,15.6190476190476,732,11,-6.72727272727273,73.71875,0.615384615384615
"3238","New Mexico","O",2268,29,12.0689655172414,261,4,-8.5,76.6363636363636,0.923076923076923
"3239","New Mexico","P",1540,20,15.55,808,12,-7,73.375,0.333333333333333
"3240","New Mexico","Q",1933,26,18.2307692307692,389,6,-10.1666666666667,72.5625,0.666666666666667
"3241","New Mexico","R",2005,29,9.96551724137931,288,5,-10,67.4411764705882,0.833333333333333
"3242","New Mexico St","A",722,10,6.1,965,15,-10.0666666666667,67.48,0.636363636363636
"3243","New Mexico St","B",1488,18,15.1111111111111,660,9,-8.22222222222222,79.5555555555556,0.444444444444444
"3244","New Mexico St","C",1206,15,10.8666666666667,772,12,-4.91666666666667,73.2592592592593,0.416666666666667
"3245","New Mexico St","D",1529,21,10.9047619047619,450,8,-14.5,68.2413793103448,0.714285714285714
"3246","New Mexico St","E",1532,21,11.0952380952381,559,9,-10.5555555555556,69.7,0.666666666666667
"3247","New Mexico St","F",1063,13,15.9230769230769,913,14,-7.42857142857143,73.1851851851852,0.222222222222222
"3248","New Mexico St","G",1435,18,10.2222222222222,777,11,-6.54545454545455,76.2758620689655,0.428571428571429
"3249","New Mexico St","H",1449,19,12.2105263157895,598,9,-8.33333333333333,73.1071428571429,0.714285714285714
"3250","New Mexico St","I",818,11,12.9090909090909,799,14,-13.2857142857143,64.68,0.75
"3251","New Mexico St","J",278,4,7.25,1579,24,-12.75,66.3214285714286,0.333333333333333
"3252","New Mexico St","K",1104,15,6.6,919,14,-8.57142857142857,69.7586206896552,0.625
"3253","New Mexico St","L",1927,24,9.33333333333333,558,8,-5.75,77.65625,0.666666666666667
"3254","New Mexico St","M",1654,20,19.2,1039,14,-11.0714285714286,79.2058823529412,0.428571428571429
"3255","New Mexico St","N",1376,17,12.1764705882353,1067,15,-9.6,76.34375,0.444444444444444
"3256","New Mexico St","P",1077,14,12.2857142857143,1114,17,-11.1176470588235,70.6774193548387,0.384615384615385
"3257","New Mexico St","Q",1936,24,15.4583333333333,618,9,-7.11111111111111,77.3939393939394,0.428571428571429
"3258","New Mexico St","R",1627,23,11.1304347826087,617,10,-8.6,68,0.583333333333333
"3259","New Orleans","A",1564,21,10.4285714285714,552,8,-7.875,72.9655172413793,0.727272727272727
"3260","New Orleans","B",1650,22,14.8636363636364,362,6,-9.33333333333333,71.8571428571429,0.857142857142857
"3261","New Orleans","C",1125,15,12.8666666666667,745,12,-11.3333333333333,69.2592592592593,0.625
"3262","New Orleans","D",922,14,7.92857142857143,902,16,-12.8125,60.8,0.7
"3263","New Orleans","E",734,11,9,1004,18,-8.33333333333333,59.9310344827586,0.4
"3264","New Orleans","F",1160,16,13.4375,758,12,-12,68.5,0.8
"3265","New Orleans","G",993,14,9.64285714285714,856,14,-13.7142857142857,66.0357142857143,0.5
"3266","New Orleans","H",985,13,11,892,14,-11.5,69.5185185185185,0.375
"3267","New Orleans","I",1189,16,7.4375,896,14,-12.4285714285714,69.5,0.6
"3268","New Orleans","J",846,12,9.08333333333333,1084,17,-12.0588235294118,66.551724137931,0.555555555555556
"3269","New Orleans","K",547,8,6.5,1169,19,-12.1578947368421,63.5555555555556,0.5
"3270","New Orleans","L",1030,13,8,1164,17,-10.0588235294118,73.1333333333333,0.454545454545455
"3271","New Orleans","M",1286,17,9.11764705882353,884,13,-10.7692307692308,72.3333333333333,0.666666666666667
"3272","New Orleans","N",675,10,5.4,1111,19,-11.1578947368421,61.5862068965517,0.583333333333333
"3273","New Orleans","O",414,6,7.5,1225,22,-12.5454545454545,58.5357142857143,0.285714285714286
"3274","New Orleans","R",322,4,2.75,1089,18,-19.1111111111111,64.1363636363636,0.8
"3275","Niagara","A",872,13,6,908,15,-12.3333333333333,63.5714285714286,0.75
"3276","Niagara","B",809,11,9.72727272727273,1141,17,-14.6470588235294,69.6428571428571,0.5
"3277","Niagara","C",1112,14,13.5714285714286,841,13,-10.6153846153846,72.3333333333333,0.428571428571429
"3278","Niagara","D",1441,17,9.11764705882353,900,12,-11.4166666666667,80.7241379310345,0.583333333333333
"3279","Niagara","E",1353,17,6.64705882352941,888,12,-12.25,77.2758620689655,0.714285714285714
"3280","Niagara","F",1199,15,7.2,900,13,-11.2307692307692,74.9642857142857,0.615384615384615
"3281","Niagara","G",1375,18,10.2777777777778,994,14,-10.7142857142857,74.03125,0.533333333333333
"3282","Niagara","H",1321,17,8.17647058823529,842,12,-12.1666666666667,74.5862068965517,0.636363636363636
"3283","Niagara","I",1825,21,11.952380952381,629,9,-4.66666666666667,81.8,0.571428571428571
"3284","Niagara","J",1724,20,12.8,746,9,-5.88888888888889,85.1724137931034,0.538461538461538
"3285","Niagara","K",899,11,9.45454545454546,1239,18,-10,73.7241379310345,0.25
"3286","Niagara","L",1772,22,9.31818181818182,738,11,-11.6363636363636,76.0606060606061,0.833333333333333
"3287","Niagara","M",1502,19,9.68421052631579,717,10,-8.4,76.5172413793103,0.642857142857143
"3288","Niagara","N",2043,26,14.8846153846154,560,8,-10.625,76.5588235294118,0.571428571428571
"3289","Niagara","O",1378,18,11,1004,15,-7,72.1818181818182,0.333333333333333
"3290","Niagara","P",598,9,6.88888888888889,1368,23,-15.0434782608696,61.4375,0.5
"3291","Niagara","Q",1050,14,8.21428571428571,1272,19,-12.6842105263158,70.3636363636364,0.636363636363636
"3292","Niagara","R",1435,19,9.8421052631579,931,13,-8.76923076923077,73.9375,0.6
"3293","Nicholls St","A",356,5,10,1368,21,-17.1904761904762,66.3076923076923,0.333333333333333
"3294","Nicholls St","B",694,8,7.5,1127,16,-13.375,75.875,0.428571428571429
"3295","Nicholls St","C",1483,18,8.72222222222222,599,9,-11.2222222222222,77.1111111111111,0.7
"3296","Nicholls St","D",902,12,9.16666666666667,880,15,-11.6666666666667,66,0.545454545454545
"3297","Nicholls St","E",586,9,6.11111111111111,1000,17,-11.7058823529412,61,0.545454545454545
"3298","Nicholls St","F",928,13,6.69230769230769,900,14,-14.2857142857143,67.7037037037037,0.636363636363636
"3299","Nicholls St","H",110,2,5,1332,25,-17.92,53.4074074074074,0.333333333333333
"3300","Nicholls St","I",166,2,3.5,1286,21,-15.9047619047619,63.1304347826087,0.285714285714286
"3301","Nicholls St","K",638,8,7.375,1157,18,-19.3333333333333,69.0384615384615,0.666666666666667
"3302","Nicholls St","L",563,7,7.71428571428571,1505,22,-15.9090909090909,71.3103448275862,0.272727272727273
"3303","Nicholls St","M",658,9,11.4444444444444,1257,21,-14.1428571428571,63.8333333333333,0.222222222222222
"3304","Nicholls St","N",1144,17,8.52941176470588,622,11,-8.27272727272727,63.0714285714286,0.642857142857143
"3305","Nicholls St","O",552,8,7.75,1100,18,-14.4444444444444,63.5384615384615,0.333333333333333
"3306","Nicholls St","P",687,10,12.7,802,14,-11.1428571428571,62.0416666666667,0.5
"3307","Nicholls St","Q",608,8,8.875,1197,20,-24,64.4642857142857,0.428571428571429
"3308","Nicholls St","R",691,9,9.33333333333333,1329,21,-11.952380952381,67.3333333333333,0.363636363636364
"3309","NJIT","L",323,5,5,1334,24,-17.2916666666667,57.1379310344828,0.5
"3310","NJIT","O",485,7,15.1428571428571,1179,21,-18.4285714285714,59.4285714285714,0.333333333333333
"3311","NJIT","P",805,11,9.81818181818182,946,15,-13.3333333333333,67.3461538461538,0.555555555555556
"3312","NJIT","Q",791,11,13.0909090909091,1081,17,-14.7647058823529,66.8571428571429,0.428571428571429
"3313","NJIT","R",836,12,8.5,853,13,-6.53846153846154,67.56,0.461538461538462
"3314","Norfolk St","C",370,5,9.2,1277,20,-15.45,65.88,0.5
"3315","Norfolk St","D",1354,15,11.6666666666667,974,12,-11.25,86.2222222222222,0.428571428571429
"3316","Norfolk St","E",947,12,5.91666666666667,1181,16,-12.875,76,0.5
"3317","Norfolk St","F",969,12,8.08333333333333,1157,17,-14.1764705882353,73.3103448275862,0.5
"3318","Norfolk St","G",740,10,6.5,1257,19,-14.3157894736842,68.8620689655172,0.666666666666667
"3319","Norfolk St","H",950,14,10.1428571428571,876,15,-13.3333333333333,62.9655172413793,0.583333333333333
"3320","Norfolk St","I",811,12,7.83333333333333,909,16,-11.75,61.4285714285714,0.461538461538462
"3321","Norfolk St","J",879,13,14.1538461538462,798,14,-12.2857142857143,62.1111111111111,0.285714285714286
"3322","Norfolk St","K",918,13,11.6153846153846,1000,18,-13.9444444444444,61.8709677419355,0.571428571428571
"3323","Norfolk St","L",775,11,7.45454545454545,1195,19,-18.2631578947368,65.6666666666667,0.857142857142857
"3324","Norfolk St","M",1186,16,8.125,972,15,-10.7333333333333,69.6129032258064,0.6
"3325","Norfolk St","N",1006,13,11.6153846153846,1113,18,-13.9444444444444,68.3548387096774,0.5
"3326","Norfolk St","O",792,11,10.9090909090909,1327,19,-13.7368421052632,70.6333333333333,0.444444444444444
"3327","Norfolk St","P",906,12,10.5833333333333,1332,20,-13.95,69.9375,0.5
"3328","Norfolk St","Q",1741,24,8.58333333333333,485,8,-14.5,69.5625,0.75
"3329","Norfolk St","R",1470,21,8.38095238095238,662,11,-12.6363636363636,66.625,0.714285714285714
"3330","North Carolina","A",1599,20,14.2,729,10,-7.5,77.6,0.461538461538462
"3331","North Carolina","C",2495,30,19.1666666666667,230,3,-7.33333333333333,82.5757575757576,0.666666666666667
"3332","North Carolina","D",1741,24,13.9583333333333,613,9,-12.3333333333333,71.3333333333333,0.75
"3333","North Carolina","E",1438,18,15.5,941,13,-8.46153846153846,76.741935483871,0.375
"3334","North Carolina","G",714,8,17.625,1308,20,-16.35,72.2142857142857,0.4
"3335","North Carolina","H",1259,17,12.2352941176471,1018,15,-13.2,71.15625,0.7
"3336","North Carolina","I",1542,18,14.8888888888889,784,10,-5.5,83.0714285714286,0.363636363636364
"3337","North Carolina","J",2459,27,22.2962962962963,293,4,-7,88.7741935483871,0.5
"3338","North Carolina","K",1831,22,17.3181818181818,500,7,-6.85714285714286,80.3793103448276,0.5
"3339","North Carolina","L",2448,28,23.0357142857143,485,6,-4.66666666666667,86.2647058823529,0.333333333333333
"3340","North Carolina","M",2858,32,17.375,158,2,-6.5,88.7058823529412,0.857142857142857
"3341","North Carolina","N",2449,27,19.5555555555556,322,4,-4,89.3870967741936,0.5
"3342","North Carolina","O",1348,16,17.3125,1058,16,-11.5625,75.1875,0.142857142857143
"3343","North Carolina","P",2066,26,13.9615384615385,464,7,-9.85714285714286,76.6666666666667,0.785714285714286
"3344","North Carolina","Q",2412,29,19.3793103448276,375,5,-9.6,81.9705882352941,0.571428571428571
"3345","North Carolina","R",1864,23,16.0434782608696,650,10,-13.6,76.1818181818182,0.8
"3346","North Dakota","O",440,6,9.66666666666667,1292,22,-16.5909090909091,61.8571428571429,0.666666666666667
"3347","North Dakota","P",1129,15,8.06666666666667,820,14,-14.6428571428571,67.2068965517241,0.7
"3348","North Dakota","Q",939,13,10.6153846153846,842,14,-14.2857142857143,65.962962962963,0.625
"3349","North Dakota","R",992,14,8.78571428571429,1003,16,-13.1875,66.5,0.5
"3350","North Florida","K",338,4,11.5,1449,22,-11.1363636363636,68.7307692307692,0.1
"3351","North Florida","N",457,7,8.57142857142857,1170,22,-21.1818181818182,56.1034482758621,0.333333333333333
"3352","North Florida","O",727,12,6.16666666666667,1037,18,-15,58.8,0.8
"3353","North Florida","P",1052,15,7.6,1156,19,-17.7368421052632,64.9411764705882,0.538461538461538
"3354","North Florida","Q",1141,15,10.7333333333333,942,16,-16.625,67.1935483870968,0.666666666666667
"3355","North Florida","R",915,12,13.75,1127,19,-15.4210526315789,65.8709677419355,0.4
"3356","North Texas","A",1071,15,10,813,13,-9.84615384615385,67.2857142857143,0.4
